Title,Ratings,Original_Price,Discounted_Price,Link
Vijay GoldIdli Rava3.91373 Ratings1 kg,3.9,₹65,₹63.05,https://bigbasket.in/pd/40216181/vijay-idli-rava-1-kg/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=37&t_s=Idli%2520Rava
Vijay GoldBesan Flour4.2210 Ratings500 g,4.2,₹78,₹75.66,https://bigbasket.in/pd/40216193/vijay-besan-flour-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=38&t_s=Besan%2520Flour
Vijay GoldAkki Tari4.2139 Ratings1 kg,4.2,₹72,₹69.84,https://bigbasket.in/pd/40216182/vijay-akki-tari-1-kg/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=39&t_s=Akki%2520Tari
BhagirathiRoasted Ladoo Besan Atta - Loaded With Nutrients52 Ratings500 g,5,NA,₹115,https://bigbasket.in/pd/40293054/bhagirathi-roasted-ladoo-besan-atta-loaded-with-nutrients-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=40&t_s=Roasted%2520Ladoo%2520Besan%2520Atta%2520-%2520Loaded%2520With%2520Nutrients
EVAA NaturalsMix Atta500 g - Pouch,NA,₹205,₹192.7,https://bigbasket.in/pd/40322533/evaa-naturals-mix-atta-500-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Mix+Atta
Sharmaji Ka AataMultigrain Flour Atta5 kg,NA,₹405,₹305.37,https://bigbasket.in/pd/40311537/sharmaji-ka-aata-multigrain-flour-atta-5-kg/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Multigrain+Flour+Atta
Double HorseWheat Broken Fine4.181 Ratings500 g - Pouch,4.1,₹75,₹70.5,https://bigbasket.in/pd/40203698/double-horse-wheat-broken-fine-500-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=17&t_s=Wheat+Broken+Fine
"MOM'S PANTRYMultigrain Atta - Premium Quality, 100% Pure500 g - Pouch",NA,NA,₹45,https://bigbasket.in/pd/40292482/moms-pantry-multigrain-atta-premium-quality-100-pure-500-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=3&t_s=Multigrain+Atta+-+Premium+Quality%252C+100%2525+Pure
Foodio.fitKeto Flour1 kg - Box,NA,NA,₹600,https://bigbasket.in/pd/40259867/foodiofit-keto-flour-for-fluffy-rotis-strengthens-hair-skin-1-kg-box/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=4&t_s=Keto+Flour
GaonSeOrganic Jowar/Soreghum Flour/Atta1 kg,NA,NA,NA,https://bigbasket.in/pd/40303195/gaonse-organic-jowarsoreghum-flouratta-1-kg/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=5&t_s=Organic+Jowar%252FSoreghum+Flour%252FAtta
GRAH LAXMIMultigrains Atta4.76 Ratings500 g,4.7,₹45,₹40.5,https://bigbasket.in/pd/40277428/grah-laxmi-multigrains-atta-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=6&t_s=Multigrains+Atta
Foodio.fitLow Carb Atta1 kg - Box,NA,NA,₹500,https://bigbasket.in/pd/40259866/foodiofit-low-carb-atta-for-fluffy-roti-rich-in-fibre-1-kg-box/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=7&t_s=Low+Carb+Atta
Star 555Premium Chakki Fresh Atta5 kg,NA,₹250,₹221.17,https://bigbasket.in/pd/40315498/star-555-premium-chakki-fresh-atta-5-kg/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=8&t_s=Premium+Chakki+Fresh+Atta
bb ComboBB Royal Multigrain Atta 5Kg+ Saffola Active Pro Weight Watchers Edible Oil 2x1LCombo - 2 Pcs,NA,₹724,₹571,https://bigbasket.in/pd/1212120/bb-combo-bb-royal-multigrain-atta-5kg-saffola-active-pro-weight-watchers-edible-oil-2x1l-combo/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=9&t_s=BB+Royal+Multigrain+Atta+5Kg%252B+Saffola+Active+Pro+Weight+Watchers+Edible+Oil+2x1L
bb ComboBB Royal Mp Sharbati Atta 5Kg+ Saffola Active Pro Weight Watchers Edible Oil2x1LCombo - 2 Pcs,NA,₹724,₹515,https://bigbasket.in/pd/1212121/bb-combo-bb-royal-mp-sharbati-atta-5kg-saffola-active-pro-weight-watchers-edible-oil2x1l-combo/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=10&t_s=BB+Royal+Mp+Sharbati+Atta+5Kg%252B+Saffola+Active+Pro+Weight+Watchers+Edible+Oil2x1L
"Protein ChefProtein Mix For Atta - 7 Supergrains Blend, High Vegetarian Protein1 kg",NA,NA,₹1199,https://bigbasket.in/pd/40299297/protein-chef-protein-powder-for-cooking-1-kg/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=11&t_s=Protein+Mix+For+Atta+-+7+Supergrains+Blend%252C+High+Vegetarian+Protein
PillsburyAtta - Gold 5 kg Pouch + Madhur Sugar - Refined 5 kg PouchCombo - 2 Items,NA,₹709,₹561,https://bigbasket.in/pd/1221405/pillsbury-atta-gold-5-kg-pouch-madhur-sugar-refined-5-kg-pouch-combo/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=12&t_s=Atta+-+Gold+5+kg+Pouch+%252B+Madhur+Sugar+-+Refined+5+kg+Pouch
Ammamma'sWhole Wheat Chapati3.9130 Ratings10 pcs,3.9,NA,₹89,https://bigbasket.in/pd/40202349/ammammas-whole-wheat-chapati-10-pcs/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=18&t_s=Whole+Wheat+Chapati
"PillsburyAtta - Multigrain 5 kg Pouch + Madhur Sugar - Natural, Sulphur Free 5 kgCombo - 2 Items",NA,₹659,₹595,https://bigbasket.in/pd/1221406/pillsbury-atta-multigrain-5-kg-pouch-madhur-sugar-natural-sulphur-free-5-kg-combo/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=13&t_s=Atta+-+Multigrain+5+kg+Pouch+%252B+Madhur+Sugar+-+Natural%252C+Sulphur+Free+5+kg
"PillsburyAtta - Gold 5 kg Pouch + Madhur Sugar - Natural, Sulphur Free 5 kgCombo - 2 Items",NA,₹689,₹571.81,https://bigbasket.in/pd/1221404/pillsbury-atta-gold-5-kg-pouch-madhur-sugar-natural-sulphur-free-5-kg-combo/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=14&t_s=Atta+-+Gold+5+kg+Pouch+%252B+Madhur+Sugar+-+Natural%252C+Sulphur+Free+5+kg
PillsburyAtta - Multigrain 5 kg Pouch + Madhur Sugar - Refined 5 kg PouchCombo - 2 Items,NA,₹679,₹568,https://bigbasket.in/pd/1221407/pillsbury-atta-multigrain-5-kg-pouch-madhur-sugar-refined-5-kg-pouch-combo/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=15&t_s=Atta+-+Multigrain+5+kg+Pouch+%252B+Madhur+Sugar+-+Refined+5+kg+Pouch
The Better FlourOriginal Blend Flour + Robust Red Blend Flour + Lean Green Blend (250 g Each)Combo - 3 Items,NA,NA,₹455,https://bigbasket.in/pd/1224411/the-better-flour-original-blend-flour-robust-red-blend-flour-lean-green-blend-250-g-each-combo/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=16&t_s=Original+Blend+Flour+%252B+Robust+Red+Blend+Flour+%252B+Lean+Green+Blend+%2528250+g+Each%2529
The Better FlourOriginal Blend Flour +Lean Green Blend Flour +Robust Red Blend Flour (500g Each)Combo - 3 Items,NA,₹819,₹737.1,https://bigbasket.in/pd/1224410/the-better-flour-original-blend-flour-lean-green-blend-flour-robust-red-blend-flour-500g-each-combo/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=17&t_s=Original+Blend+Flour+%252BLean+Green+Blend+Flour+%252BRobust+Red+Blend+Flour+%2528500g+Each%2529
AashirvaadShudh Chakki Atta 5 kg + Iodised Salt 1 kgCombo - (2 Items),NA,₹260,₹248.56,https://bigbasket.in/pd/1220745/aashirvaad-shudh-chakki-atta-5-kg-iodised-salt-1-kg-combo-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=18&t_s=Shudh+Chakki+Atta+5+kg+%252B+Iodised+Salt+1+kg
bb ComboAashirvaad Atta - Sugar Release Control 5kg + India Gate Brown Basmati Rice 1kgCombo - 2 items,NA,₹572,₹535.45,https://bigbasket.in/pd/1205133/bb-combo-aashirvaad-atta-sugar-release-control-5kg-india-gate-brown-basmati-rice-1kg-combo/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=19&t_s=Aashirvaad+Atta+-+Sugar+Release+Control+5kg+%252B+India+Gate+Brown+Basmati+Rice+1kg
bb ComboBB Royal MP Sharbati Atta 5kg + Saffola Gold Pro Healthy Edible Oil 2x1LCombo - 2 Pcs,NA,₹764,₹587,https://bigbasket.in/pd/1211924/bb-combo-bb-royal-mp-sharbati-atta-5kg-saffola-gold-pro-healthy-edible-oil-2x1l-combo/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=20&t_s=BB+Royal+MP+Sharbati+Atta+5kg+%252B+Saffola+Gold+Pro+Healthy+Edible+Oil+2x1L
Qualinut GourmetSugar Control Nutri Flour - Rich In Fiber & Omega Fatty Acids500 g,NA,NA,NA,https://bigbasket.in/pd/40238851/qualinut-gourmet-sugar-control-nutri-flour-rich-in-fiber-omega-fatty-acids-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=21&t_s=Sugar+Control+Nutri+Flour+-+Rich+In+Fiber+%2526+Omega+Fatty+Acids
bb ComboBB Royal Multigrain Atta 5 kg + Saffola Gold Pro Healthy Edible Oil 2x1LCombo - 2 Pcs,NA,₹764,₹643,https://bigbasket.in/pd/1211925/bb-combo-bb-royal-multigrain-atta-5-kg-saffola-gold-pro-healthy-edible-oil-2x1l-combo/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=22&t_s=BB+Royal+Multigrain+Atta+5+kg+%252B+Saffola+Gold+Pro+Healthy+Edible+Oil+2x1L
Phalada Pure & SureOrganic - Wheat Flour3.8155 Ratings5 kg - Pouch,3.8,NA,₹345,https://bigbasket.in/pd/40014334/phalada-pure-sure-organic-wheat-flour-5-kg-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=19&t_s=Organic+-+Wheat+Flour
bb ComboBB Royal Multigrain Atta 5 Kg + Saffola Gold Pro Healthy Edible Oil 2x1LCombo - 2 Pcs,NA,₹764,₹643,https://bigbasket.in/pd/1211923/bb-combo-bb-royal-multigrain-atta-5-kg-saffola-gold-pro-healthy-edible-oil-2x1l-combo/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=23&t_s=BB+Royal+Multigrain+Atta+5+Kg+%252B+Saffola+Gold+Pro+Healthy+Edible+Oil+2x1L
bb ComboAashirvaad Select Sharbati Atta 5 kg + Saffola Gold Refined Cooking Oil 3 lcombo - 2 items,NA,₹982,₹904.43,https://bigbasket.in/pd/1229818/bb-combo-aashirvaad-select-sharbati-atta-5-kg-saffola-gold-refined-cooking-oil-3-l-combo/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=24&t_s=Aashirvaad+Select+Sharbati+Atta+5+kg+%252B+Saffola+Gold+Refined+Cooking+Oil+3+l
"AashirvaadNamma Chakki, Fortified Atta | Freshly Ground1 kg",NA,NA,NA,https://bigbasket.in/pd/40313407/aashirvaad-namma-chakki-fortified-atta-1-kg/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=25&t_s=Namma+Chakki%252C+Fortified+Atta+%257C+Freshly+Ground
FortuneFortune Chakki Fresh Atta 5 kg + Fortune Xpert Pro Immunity 1 L PouchCombo - 2 Items,NA,₹420,₹356.94,https://bigbasket.in/pd/1220766/fortune-fortune-chakki-fresh-atta-100-atta-0-maida-5-kg-fortune-xpert-pro-immunity-1-l-pouch-combo/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=26&t_s=Fortune+Chakki+Fresh+Atta+5+kg+%252B+Fortune+Xpert+Pro+Immunity+1+L+Pouch
"FortuneFortune Chakki Fresh Atta - 100% Atta, 0% Maida 5 kg + Rice Bran Oil 2x1 L PouchCombo - 3 Items",NA,₹628,₹496.81,https://bigbasket.in/pd/1221350/fortune-fortune-chakki-fresh-atta-100-atta-0-maida-5-kg-rice-bran-oil-2x1-l-pouch-combo/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=27&t_s=Fortune+Chakki+Fresh+Atta+-+100%2525+Atta%252C+0%2525+Maida+5+kg+%252B+Rice+Bran+Oil+2x1+L+Pouch
FortuneFortune Chakki Fresh Atta 5 kg + Xpert Pro Sugar Conscious Edible Oil 1 L PouchCombo - 2 Items,NA,₹450,₹370.94,https://bigbasket.in/pd/1220767/fortune-fortune-chakki-fresh-atta-100-atta-0-maida-5-kg-fortune-xpert-pro-sugar-conscious-edible-oil-1-l-pouch-combo/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=28&t_s=Fortune+Chakki+Fresh+Atta+5+kg+%252B+Xpert+Pro+Sugar+Conscious+Edible+Oil+1+L+Pouch
Sugar.FitActive Sugar Control Atta55 Ratings1 kg,5,₹300,₹168.75,https://bigbasket.in/pd/40310908/sugarfit-active-sugar-control-atta-1-kg/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=29&t_s=Active+Sugar+Control+Atta
AashirvaadShudh Chakki Atta 10 Kg + Iodised Salt 1 kgCombo - (2 Items),NA,₹538,₹495.92,https://bigbasket.in/pd/1220744/aashirvaad-shudh-chakki-atta-10-kg-iodised-salt-1-kg-combo-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=30&t_s=Shudh+Chakki+Atta+10+Kg+%252B+Iodised+Salt+1+kg
"AashirvaadNamma Chakki, 5 Grain Multi grain Atta | Freshly Ground5 kg",NA,NA,NA,https://bigbasket.in/pd/40313411/aashirvaad-namma-chakki-with-5-grains-multigrain-atta-5-kg/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=31&t_s=Namma+Chakki%252C+5+Grain+Multi+grain+Atta+%257C+Freshly+Ground
"AashirvaadNamma Chakki, Gluten Free Flour | Freshly Ground11 Rating1 kg",NA,NA,NA,https://bigbasket.in/pd/40313400/aashirvaad-namma-chakki-gluten-free-flour-1-kg/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=32&t_s=Namma+Chakki%252C+Gluten+Free+Flour+%257C+Freshly+Ground
Natureland OrganicsWheat Maida - Refined & Bleached4.428 Ratings500 g,4.4,₹70,₹60.79,https://bigbasket.in/pd/40261328/natureland-organics-wheat-maida-refined-bleached-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=20&t_s=Wheat+Maida+-+Refined+%2526+Bleached
"AashirvaadNamma Chakki, Atta with Pro grains - High in Protein | Freshly Ground11 Rating5 kg",NA,NA,NA,https://bigbasket.in/pd/40313412/aashirvaad-namma-chakki-atta-with-pro-grains-high-in-protein-5-kg/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=33&t_s=Namma+Chakki%252C+Atta+with+Pro+grains+-+High+in+Protein+%257C+Freshly+Ground
"AashirvaadNamma Chakki, 5 Grain Multi grain Atta | Freshly Ground1 kg",NA,NA,NA,https://bigbasket.in/pd/40313405/aashirvaad-namma-chakki-with-5-grains-multigrain-atta-1-kg/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=34&t_s=Namma+Chakki%252C+5+Grain+Multi+grain+Atta+%257C+Freshly+Ground
"Protein ChefHigh Protein Flour Multigrain Atta, 5.5g Protein Per Roti, Homely Taste1 kg",NA,NA,₹249,https://bigbasket.in/pd/40308365/protein-chef-high-protein-atta-1-kg/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=35&t_s=High+Protein+Flour+Multigrain+Atta%252C+5.5g+Protein+Per+Roti%252C+Homely+Taste
bb ComboAashirvaad Select Sharbati Atta 5 kg + Saffola Gold Refined Cooking Oil 3 lcombo - 2 items,NA,₹982,₹904.43,https://bigbasket.in/pd/1229817/bb-combo-aashirvaad-select-sharbati-atta-5-kg-saffola-gold-refined-cooking-oil-3-l-combo/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=36&t_s=Aashirvaad+Select+Sharbati+Atta+5+kg+%252B+Saffola+Gold+Refined+Cooking+Oil+3+l
Vijay GoldIdli Rava3.91373 Ratings1 kg,3.9,₹65,₹63.05,https://bigbasket.in/pd/40216181/vijay-idli-rava-1-kg/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=37&t_s=Idli+Rava
Vijay GoldBesan Flour4.2210 Ratings500 g,4.2,₹78,₹75.66,https://bigbasket.in/pd/40216193/vijay-besan-flour-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=38&t_s=Besan+Flour
Vijay GoldAkki Tari4.2139 Ratings1 kg,4.2,₹72,₹69.84,https://bigbasket.in/pd/40216182/vijay-akki-tari-1-kg/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=39&t_s=Akki+Tari
BhagirathiRoasted Ladoo Besan Atta - Loaded With Nutrients52 Ratings500 g,5,NA,₹115,https://bigbasket.in/pd/40293054/bhagirathi-roasted-ladoo-besan-atta-loaded-with-nutrients-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=40&t_s=Roasted+Ladoo+Besan+Atta+-+Loaded+With+Nutrients
JalanChana Besan - 100% Natural & Premium4.372 Ratings1 kg,4.3,₹145,₹144.69,https://bigbasket.in/pd/40274780/jalan-chana-besan-100-natural-premium-1-kg/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Chana%2520Besan%2520-%2520100%2525%2520Natural%2520%2526%2520Premium
MathuraFlour - Gram Dhall4.414 Ratings500 g,4.4,NA,₹90,https://bigbasket.in/pd/60000178/mathura-flour-gram-dhall-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Flour%2520-%2520Gram%2520Dhall
AashirvaadSelect Sharbati Atta4.125589 Ratings10 kg,4.1,₹650,₹585,https://bigbasket.in/pd/40236231/aashirvaad-select-sharbati-atta-100-mp-whole-wheat-rotis-stay-softer-for-longer-10-kg/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=7&t_s=Select+Sharbati+Atta
AHAARM.P. Wheat Daliya4.157 Ratings500 g,4.1,₹70,₹61.44,https://bigbasket.in/pd/40207066/ahaar-mp-wheat-daliya-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=21&t_s=M.P.+Wheat+Daliya
GaneshGold - Premium Dalia4.3391 Ratings500 g,4.3,₹50,₹44.7,https://bigbasket.in/pd/40192001/ganesh-gold-premium-dalia-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=3&t_s=Gold%2520-%2520Premium%2520Dalia
GopalKhoi4.2246 Ratings200 g,4.2,NA,₹50,https://bigbasket.in/pd/40057118/gopal-khoi-200-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=4&t_s=Khoi
"GaneshMultigrain Dalia  Fibre Rich, Improves Digestion, For Weight Management4.2170 Ratings500 g - Box",4.2,NA,₹66,https://bigbasket.in/pd/40225644/ganesh-multigrain-dalia-fibre-rich-improves-digestion-for-weight-management-500-g-box/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=5&t_s=Multigrain%2520Dalia%2520%2520Fibre%2520Rich%252C%2520Improves%2520Digestion%252C%2520For%2520Weight%2520Management
Shree NeelkamalChana Besan4.2631 Ratings250 g,4.2,NA,₹46,https://bigbasket.in/pd/40113567/shree-neelkamal-chana-besan-250-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=6&t_s=Chana%2520Besan
GaneshDaliya4.22742 Ratings500 g,4.2,NA,₹45,https://bigbasket.in/pd/405711/ganesh-daliya-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=7&t_s=Daliya
LaxmiMamra - Kolhapuri4.2414 Ratings500 g,4.2,NA,₹100,https://bigbasket.in/pd/40048542/laxmi-mamra-kolhapuri-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=8&t_s=Mamra%2520-%2520Kolhapuri
Golden BansiHealthy Daliya4.231 Ratings500 g,4.2,₹42,₹37.56,https://bigbasket.in/pd/40198324/golden-bansi-healthy-daliya-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=9&t_s=Healthy%2520Daliya
Shree NeelkamalDalia4.1249 Ratings400 g,4.1,NA,₹37,https://bigbasket.in/pd/40113563/shree-neelkamal-dalia-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=10&t_s=Dalia
NagaGram Flour - 100% Chana Dal Besan4.125 Ratings500 g - Pouch,4.1,NA,₹69,https://bigbasket.in/pd/40274886/naga-gram-flour-100-chana-dal-besan-500-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=11&t_s=Gram%2520Flour%2520-%2520100%2525%2520Chana%2520Dal%2520Besan
Shree NeelkamalMaida4.1746 Ratings500 g,4.1,NA,₹37,https://bigbasket.in/pd/40113565/shree-neelkamal-maida-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=12&t_s=Maida
Mai RasoiDalia4.245 Ratings2X500 g - Multipack,4.2,₹96,₹86.4,https://bigbasket.in/pd/1216268/mai-rasoi-dalia-2x500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=22&t_s=Dalia
MehakDaliya Bhuna4.135 Ratings500 g - Pouch,4.1,NA,₹50,https://bigbasket.in/pd/70000688/mehak-daliya-bhuna-500-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=13&t_s=Daliya%2520Bhuna
NiraparaRoasted Rava4.1172 Ratings500 g - Pouch,4.1,₹54,₹35.1,https://bigbasket.in/pd/40003447/nirapara-roasted-rava-500-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=14&t_s=Roasted%2520Rava
AJMIFried Sooji - Roasted Rava413 Ratings1 kg,4,NA,₹99,https://bigbasket.in/pd/40168605/ajmi-fried-sooji-roasted-rava-1-kg/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=15&t_s=Fried%2520Sooji%2520-%2520Roasted%2520Rava
"PonkathirRoasted Rava Semolina - Rich In Iron, Nutritious3.916 Ratings500 g",3.9,NA,₹49.5,https://bigbasket.in/pd/40264737/ponkathir-roasted-rava-semolina-rich-in-iron-nutritious-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=16&t_s=Roasted%2520Rava%2520Semolina%2520-%2520Rich%2520In%2520Iron%252C%2520Nutritious
SatyamIdli Rawa4416 Ratings500 g,4,NA,₹39,https://bigbasket.in/pd/30008841/satyam-idli-rawa-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=17&t_s=Idli%2520Rawa
GRAH LAXMISabudana47 Ratings500 g,4,₹85,₹76.5,https://bigbasket.in/pd/40277416/grah-laxmi-sabudana-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=18&t_s=Sabudana
"PANSARIBlack Chana Flour - Bengal Gram Millet, Gluten-free3.879 Ratings500 g",3.8,₹140,₹122.5,https://bigbasket.in/pd/40228644/pansari-black-chana-flour-bengal-gram-millet-gluten-free-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=19&t_s=Black%2520Chana%2520Flour%2520-%2520Bengal%2520Gram%2520Millet%252C%2520Gluten-free
"GaneshBarley Dalia/Pearl Millet - Protein Rich, Helps In Weight Management3.542 Ratings500 g - Pouch",3.5,NA,₹68,https://bigbasket.in/pd/40225647/ganesh-barley-daliapearl-millet-protein-rich-helps-in-weight-management-500-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=20&t_s=Barley%2520Dalia%252FPearl%2520Millet%2520-%2520Protein%2520Rich%252C%2520Helps%2520In%2520Weight%2520Management
"NutrapoornaBesan Ladoo Peeth - Authentic Recipe, Rich In Taste, Flavour34 Ratings500 g - Pouch",3,₹140,₹133,https://bigbasket.in/pd/40267462/nutrapoorna-besan-ladoo-peeth-authentic-recipe-rich-in-taste-flavour-500-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=21&t_s=Besan%2520Ladoo%2520Peeth%2520-%2520Authentic%2520Recipe%252C%2520Rich%2520In%2520Taste%252C%2520Flavour
"PonkathirBency Rava - Sweet, Nutty Flavour, Rich In Iron & Minerals23 Ratings500 g",NA,NA,₹56,https://bigbasket.in/pd/40264750/ponkathir-bency-rava-sweet-nutty-flavour-rich-in-iron-minerals-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=22&t_s=Bency%2520Rava%2520-%2520Sweet%252C%2520Nutty%2520Flavour%252C%2520Rich%2520In%2520Iron%2520%2526%2520Minerals
"Bagrry'sWheat Bran - High Fibre, Protein, Add To Roti4.2382 Ratings500 g - Box",4.2,NA,₹135,https://bigbasket.in/pd/30006744/bagrrys-wheat-bran-germinated-500-g-box/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=23&t_s=Wheat%2520Bran%2520-%2520High%2520Fibre%252C%2520Protein%252C%2520Add%2520To%2520Roti
"QidhanThavalakannan - Superfood For Diabetics, Fights Cancer1 kg",NA,NA,NA,https://bigbasket.in/pd/40259690/qidhan-thavalakannan-superfood-for-diabetics-fights-cancer-1-kg/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=23&t_s=Thavalakannan%2520-%2520Superfood%2520For%2520Diabetics%252C%2520Fights%2520Cancer
PonkathirWhite Aval - Rich In Nutrients400 g,NA,NA,₹49,https://bigbasket.in/pd/40264748/ponkathir-white-aval-rich-in-nutrients-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=24&t_s=White%2520Aval%2520-%2520Rich%2520In%2520Nutrients
"bb ComboBasmati Rice, 5 kg + Chakki Fresh Atta, 5 kg + Sunflower Refined Oil, 1 LCombo - 3 Items",NA,₹935,₹777.26,https://bigbasket.in/pd/1224876/bb-combo-basmati-rice-5-kg-chakki-fresh-atta-5-kg-sunflower-refined-oil-1-l-combo/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=25&t_s=Basmati%2520Rice%252C%25205%2520kg%2520%252B%2520Chakki%2520Fresh%2520Atta%252C%25205%2520kg%2520%252B%2520Sunflower%2520Refined%2520Oil%252C%25201%2520L
JalanChana Besan - 100% Natural & Premium4.372 Ratings1 kg,4.3,₹145,₹144.69,https://bigbasket.in/pd/40274780/jalan-chana-besan-100-natural-premium-1-kg/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Chana+Besan+-+100%2525+Natural+%2526+Premium
MathuraFlour - Gram Dhall4.414 Ratings500 g,4.4,NA,₹90,https://bigbasket.in/pd/60000178/mathura-flour-gram-dhall-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Flour+-+Gram+Dhall
GaneshGold - Premium Dalia4.3391 Ratings500 g,4.3,₹50,₹44.7,https://bigbasket.in/pd/40192001/ganesh-gold-premium-dalia-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=3&t_s=Gold+-+Premium+Dalia
GopalKhoi4.2246 Ratings200 g,4.2,NA,₹50,https://bigbasket.in/pd/40057118/gopal-khoi-200-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=4&t_s=Khoi
"GaneshMultigrain Dalia  Fibre Rich, Improves Digestion, For Weight Management4.2170 Ratings500 g - Box",4.2,NA,₹66,https://bigbasket.in/pd/40225644/ganesh-multigrain-dalia-fibre-rich-improves-digestion-for-weight-management-500-g-box/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=5&t_s=Multigrain+Dalia++Fibre+Rich%252C+Improves+Digestion%252C+For+Weight+Management
Shree NeelkamalChana Besan4.2631 Ratings250 g,4.2,NA,₹46,https://bigbasket.in/pd/40113567/shree-neelkamal-chana-besan-250-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=6&t_s=Chana+Besan
